City,Day,Year,AvgTemp,Day_of_Year
Stockholm,19,1997,-3.1,78
Stockholm,20,1997,-2.3,79
Stockholm,21,1997,-2.8,80
Stockholm,22,1997,-3.3,81
Stockholm,23,1997,-3.3,82
Stockholm,24,1997,-3.3,83
Stockholm,25,1997,-1.7,84
Stockholm,26,1997,0.2,85
Stockholm,27,1997,7.4,86
Stockholm,28,1997,4.0,87
Stockholm,29,1997,2.7,88
Stockholm,30,1997,4.7,89
Stockholm,31,1997,8.8,90
Stockholm,1,1997,9.6,91
Stockholm,2,1997,8.4,92
Stockholm,3,1997,7.8,93
Stockholm,4,1997,2.8,94
Stockholm,5,1997,1.3,95
Stockholm,6,1997,0.3,96
Stockholm,7,1997,1.6,97
Stockholm,8,1997,2.2,98
Stockholm,9,1997,3.8,99
Stockholm,10,1997,6.7,100
Stockholm,11,1997,0.3,101
Stockholm,12,1997,-0.9,102
Stockholm,13,1997,6.0,103
Stockholm,14,1997,4.3,104
Stockholm,15,1997,1.2,105
Stockholm,16,1997,4.9,106
Stockholm,17,1997,6.1,107
Stockholm,18,1997,3.4,108
Stockholm,19,1997,2.3,109
Stockholm,20,1997,2.7,110
Stockholm,21,1997,3.9,111
Stockholm,22,1997,4.7,112
Stockholm,23,1997,2.6,113
Stockholm,24,1997,2.7,114
Stockholm,25,1997,5.2,115
Stockholm,26,1997,4.8,116
Stockholm,27,1997,8.0,117
Stockholm,28,1997,9.6,118
Stockholm,29,1997,5.8,119
Stockholm,30,1997,6.2,120
Stockholm,1,1997,10.5,121
Stockholm,2,1997,13.2,122
Stockholm,3,1997,8.0,123
Stockholm,4,1997,6.8,124
Stockholm,5,1997,3.2,125
Stockholm,6,1997,7.6,126
Stockholm,7,1997,7.8,127
Stockholm,8,1997,8.3,128
Stockholm,9,1997,6.1,129
Stockholm,10,1997,7.3,130
Stockholm,11,1997,10.2,131
Stockholm,12,1997,12.8,132
Stockholm,13,1997,13.3,133
Stockholm,14,1997,13.9,134
Stockholm,15,1997,13.6,135
Stockholm,16,1997,12.1,136
Stockholm,17,1997,11.6,137
Stockholm,18,1997,12.1,138
Stockholm,19,1997,8.3,139
Stockholm,20,1997,5.5,140
Stockholm,21,1997,6.3,141
Stockholm,22,1997,7.2,142
Stockholm,23,1997,6.2,143
Stockholm,24,1997,8.2,144
Stockholm,25,1997,8.9,145
Stockholm,26,1997,9.1,146
Stockholm,27,1997,9.2,147
Stockholm,28,1997,9.2,148
Stockholm,29,1997,7.8,149
Stockholm,30,1997,8.1,150
Stockholm,31,1997,9.4,151
Stockholm,1,1997,13.9,152
Stockholm,2,1997,16.3,153
Stockholm,3,1997,13.4,154
Stockholm,4,1997,12.1,155
Stockholm,5,1997,15.6,156
Stockholm,6,1997,17.1,157
Stockholm,7,1997,18.3,158
Stockholm,8,1997,18.1,159
Stockholm,9,1997,19.0,160
Stockholm,10,1997,19.3,161
Stockholm,11,1997,19.2,162
Stockholm,12,1997,19.9,163
Stockholm,13,1997,19.9,164
Stockholm,14,1997,16.9,165
Stockholm,15,1997,18.1,166
Stockholm,16,1997,13.7,167
Stockholm,17,1997,10.1,168
Stockholm,18,1997,13.1,169
Stockholm,19,1997,14.1,170
Stockholm,20,1997,14.8,171
Stockholm,21,1997,14.7,172
Stockholm,22,1997,14.3,173
Stockholm,23,1997,15.8,174
Stockholm,24,1997,15.6,175
Stockholm,25,1997,13.9,176
Stockholm,26,1997,14.2,177
Stockholm,27,1997,14.8,178
Stockholm,28,1997,17.8,179
Stockholm,29,1997,18.6,180
Stockholm,30,1997,20.4,181
Stockholm,1,1997,23.2,182
Stockholm,2,1997,21.8,183
Stockholm,3,1997,19.9,184
Stockholm,4,1997,20.6,185
Stockholm,5,1997,22.2,186
Stockholm,6,1997,20.9,187
Stockholm,7,1997,22.1,188
Stockholm,8,1997,18.0,189
Stockholm,9,1997,16.0,190
Stockholm,10,1997,15.3,191
Stockholm,11,1997,14.7,192
Stockholm,12,1997,15.7,193
Stockholm,13,1997,16.7,194
Stockholm,14,1997,17.3,195
Stockholm,15,1997,18.7,196
Stockholm,16,1997,17.9,197
Stockholm,17,1997,16.9,198
Stockholm,18,1997,17.5,199
Stockholm,19,1997,18.9,200
Stockholm,20,1997,21.6,201
Stockholm,21,1997,21.6,202
Stockholm,22,1997,22.6,203
Stockholm,23,1997,22.1,204
Stockholm,24,1997,20.7,205
Stockholm,25,1997,19.7,206
Stockholm,26,1997,18.7,207
Stockholm,27,1997,20.1,208
Stockholm,28,1997,17.4,209
Stockholm,29,1997,16.5,210
Stockholm,30,1997,19.1,211
Stockholm,31,1997,19.2,212
Stockholm,1,1997,19.8,213
Stockholm,2,1997,19.8,214
Stockholm,3,1997,21.5,215
Stockholm,4,1997,19.6,216
Stockholm,5,1997,20.3,217
Stockholm,6,1997,19.9,218
Stockholm,7,1997,20.7,219
Stockholm,8,1997,21.7,220
Stockholm,9,1997,22.4,221
Stockholm,10,1997,22.6,222
Stockholm,11,1997,19.1,223
Stockholm,12,1997,20.1,224
Stockholm,13,1997,20.5,225
Stockholm,14,1997,17.6,226
Stockholm,15,1997,15.3,227
Stockholm,16,1997,17.1,228
Stockholm,17,1997,21.1,229
Stockholm,18,1997,20.6,230
Stockholm,19,1997,21.9,231
Stockholm,20,1997,22.8,232
Stockholm,21,1997,22.3,233
Stockholm,22,1997,22.4,234
Stockholm,23,1997,20.3,235
Stockholm,24,1997,19.7,236
Stockholm,25,1997,20.3,237
Stockholm,26,1997,23.5,238
Stockholm,27,1997,23.2,239
Stockholm,28,1997,23.3,240
Stockholm,29,1997,22.2,241
Stockholm,30,1997,21.3,242
Stockholm,31,1997,21.4,243
Stockholm,1,1997,19.8,244
Stockholm,2,1997,19.9,245
Stockholm,3,1997,19.1,246
Stockholm,4,1997,18.9,247
Stockholm,5,1997,16.8,248
Stockholm,6,1997,15.6,249
Stockholm,7,1997,14.3,250
Stockholm,8,1997,15.0,251
Stockholm,9,1997,13.0,252
Stockholm,10,1997,12.9,253
Stockholm,11,1997,11.8,254
Stockholm,12,1997,13.4,255
Stockholm,13,1997,13.5,256
Stockholm,14,1997,11.4,257
Stockholm,15,1997,12.0,258
Stockholm,16,1997,14.9,259
Stockholm,17,1997,14.7,260
Stockholm,18,1997,8.7,261
Stockholm,19,1997,8.9,262
Stockholm,20,1997,8.4,263
Stockholm,21,1997,10.3,264
Stockholm,22,1997,11.7,265
Stockholm,23,1997,9.1,266
Stockholm,24,1997,9.9,267
Stockholm,25,1997,14.3,268
Stockholm,26,1997,11.9,269
Stockholm,27,1997,9.2,270
Stockholm,28,1997,6.6,271
Stockholm,29,1997,8.2,272
Stockholm,30,1997,9.1,273
Stockholm,1,1997,6.6,274
Stockholm,2,1997,8.2,275
Stockholm,3,1997,7.8,276
Stockholm,4,1997,8.5,277
Stockholm,5,1997,5.6,278
Stockholm,6,1997,6.3,279
Stockholm,7,1997,9.3,280
Stockholm,8,1997,11.6,281
Stockholm,9,1997,8.1,282
Stockholm,10,1997,8.7,283
Stockholm,11,1997,7.4,284
Stockholm,12,1997,5.8,285
Stockholm,13,1997,2.4,286
Stockholm,14,1997,3.3,287
Stockholm,15,1997,3.2,288
Stockholm,16,1997,3.4,289
Stockholm,17,1997,4.1,290
Stockholm,18,1997,9.9,291
Stockholm,19,1997,9.2,292
Stockholm,20,1997,2.7,293
Stockholm,21,1997,2.7,294
Stockholm,22,1997,2.5,295
Stockholm,23,1997,-0.6,296
Stockholm,24,1997,-1.3,297
Stockholm,25,1997,-1.7,298
Stockholm,26,1997,-1.3,299
Stockholm,27,1997,-1.1,300
Stockholm,28,1997,0.5,301
Stockholm,29,1997,3.4,302
Stockholm,30,1997,3.0,303
Stockholm,31,1997,6.9,304
Stockholm,1,1997,8.8,305
Stockholm,2,1997,0.6,306
Stockholm,3,1997,-1.6,307
Stockholm,4,1997,-3.0,308
Stockholm,5,1997,-0.2,309
Stockholm,6,1997,4.3,310
Stockholm,7,1997,3.3,311
Stockholm,8,1997,7.4,312
Stockholm,9,1997,3.9,313
Stockholm,10,1997,6.9,314
Stockholm,11,1997,6.9,315
Stockholm,12,1997,6.6,316
Stockholm,13,1997,6.4,317
Stockholm,14,1997,5.2,318
Stockholm,15,1997,3.5,319
Stockholm,16,1997,1.6,320
Stockholm,17,1997,3.4,321
Stockholm,18,1997,0.7,322
Stockholm,19,1997,2.0,323
Stockholm,20,1997,2.2,324
Stockholm,21,1997,2.8,325
Stockholm,22,1997,1.8,326
Stockholm,23,1997,1.3,327
Stockholm,24,1997,-0.1,328
Stockholm,25,1997,-0.7,329
Stockholm,26,1997,-0.6,330
Stockholm,27,1997,-5.2,331
Stockholm,28,1997,-5.3,332
Stockholm,29,1997,-1.9,333
Stockholm,30,1997,0.6,334
Stockholm,1,1997,2.3,335
Stockholm,2,1997,0.2,336
Stockholm,3,1997,-1.7,337
Stockholm,4,1997,-6.8,338
Stockholm,5,1997,-4.7,339
Stockholm,6,1997,-1.2,340
Stockholm,7,1997,-2.1,341
Stockholm,8,1997,3.3,342
Stockholm,9,1997,4.2,343
Stockholm,10,1997,4.9,344
Stockholm,11,1997,3.9,345
Stockholm,12,1997,1.9,346
Stockholm,13,1997,-0.1,347
Stockholm,14,1997,-0.2,348
Stockholm,15,1997,-1.9,349
Stockholm,16,1997,-1.3,350
Stockholm,17,1997,-0.1,351
Stockholm,18,1997,-2.4,352
Stockholm,19,1997,-3.5,353
Stockholm,20,1997,-2.4,354
Stockholm,21,1997,-0.4,355
Stockholm,22,1997,-1.3,356
Stockholm,23,1997,-2.8,357
Stockholm,24,1997,-1.9,358
Stockholm,25,1997,2.1,359
Stockholm,26,1997,2.5,360
Stockholm,27,1997,-1.3,361
Stockholm,28,1997,-3.6,362
Stockholm,29,1997,1.4,363
Stockholm,30,1997,1.5,364
Stockholm,31,1997,2.2,365
Stockholm,1,1998,2.4,1
Stockholm,2,1998,3.6,2
Stockholm,3,1998,4.0,3
Stockholm,4,1998,3.8,4
Stockholm,5,1998,1.4,5
Stockholm,6,1998,-0.5,6
Stockholm,7,1998,-1.2,7
Stockholm,8,1998,-0.8,8
Stockholm,9,1998,-1.6,9
Stockholm,10,1998,1.9,10
Stockholm,11,1998,6.7,11
Stockholm,12,1998,4.9,12
Stockholm,13,1998,4.1,13
Stockholm,14,1998,3.7,14
Stockholm,15,1998,4.0,15
Stockholm,16,1998,4.6,16
Stockholm,17,1998,3.6,17
Stockholm,18,1998,0.3,18
Stockholm,19,1998,1.7,19
Stockholm,20,1998,-1.6,20
Stockholm,21,1998,-2.8,21
Stockholm,22,1998,-1.2,22
Stockholm,23,1998,0.0,23
Stockholm,24,1998,-3.0,24
Stockholm,25,1998,-1.6,25
Stockholm,26,1998,-1.4,26
Stockholm,27,1998,-0.1,27
Stockholm,28,1998,-5.6,28
Stockholm,29,1998,-7.1,29
Stockholm,30,1998,-6.1,30
Stockholm,31,1998,-5.7,31
Stockholm,1,1998,-5.1,32
Stockholm,2,1998,-2.6,33
Stockholm,3,1998,-4.3,34
Stockholm,4,1998,-4.8,35
Stockholm,5,1998,-4.2,36
Stockholm,6,1998,-4.6,37
Stockholm,7,1998,2.3,38
Stockholm,8,1998,1.4,39
Stockholm,9,1998,3.5,40
Stockholm,10,1998,5.7,41
Stockholm,11,1998,3.2,42
Stockholm,12,1998,2.3,43
Stockholm,13,1998,0.3,44
Stockholm,14,1998,1.1,45
Stockholm,15,1998,0.2,46
Stockholm,16,1998,0.3,47
Stockholm,17,1998,-2.4,48
Stockholm,18,1998,5.3,49
Stockholm,19,1998,6.1,50
Stockholm,20,1998,6.2,51
Stockholm,21,1998,6.9,52
Stockholm,22,1998,6.4,53
Stockholm,23,1998,5.9,54
Stockholm,24,1998,1.3,55
Stockholm,25,1998,-1.3,56
Stockholm,26,1998,5.6,57
Stockholm,27,1998,5.1,58
Stockholm,28,1998,2.4,59
Stockholm,1,1998,-0.1,60
Stockholm,2,1998,-2.7,61
Stockholm,3,1998,-1.3,62
Stockholm,4,1998,0.4,63
Stockholm,5,1998,-2.7,64
Stockholm,6,1998,-1.4,65
Stockholm,7,1998,-2.3,66
Stockholm,8,1998,-2.2,67
Stockholm,9,1998,-7.2,68
Stockholm,10,1998,-8.1,69
Stockholm,11,1998,-4.6,70
Stockholm,12,1998,-0.7,71
Stockholm,13,1998,-3.9,72
Stockholm,14,1998,-4.4,73
Stockholm,15,1998,-4.0,74
Stockholm,16,1998,0.9,75
Stockholm,17,1998,1.2,76
Stockholm,18,1998,4.6,77
Stockholm,19,1998,0.3,78
Stockholm,20,1998,1.0,79
Stockholm,21,1998,1.6,80
Stockholm,22,1998,0.9,81
Stockholm,23,1998,-0.6,82
Stockholm,24,1998,0.6,83
Stockholm,25,1998,2.3,84
Stockholm,26,1998,4.4,85
Stockholm,27,1998,1.8,86
Stockholm,28,1998,2.5,87
Stockholm,29,1998,2.1,88
Stockholm,30,1998,6.5,89
Stockholm,31,1998,5.4,90
Stockholm,1,1998,-2.7,91
Stockholm,2,1998,-2.7,92
Stockholm,3,1998,-2.8,93
Stockholm,4,1998,0.1,94
Stockholm,5,1998,0.0,95
Stockholm,6,1998,1.2,96
Stockholm,7,1998,0.2,97
Stockholm,8,1998,1.7,98
Stockholm,9,1998,-0.1,99
Stockholm,10,1998,1.3,100
Stockholm,11,1998,3.1,101
Stockholm,12,1998,0.0,102
Stockholm,13,1998,0.6,103
Stockholm,14,1998,1.8,104
Stockholm,15,1998,2.9,105
Stockholm,16,1998,4.6,106
Stockholm,17,1998,4.6,107
Stockholm,18,1998,3.6,108
Stockholm,19,1998,2.4,109
Stockholm,20,1998,3.4,110
Stockholm,21,1998,5.6,111
Stockholm,22,1998,3.9,112
Stockholm,23,1998,5.9,113
Stockholm,24,1998,8.1,114
Stockholm,25,1998,10.7,115
Stockholm,26,1998,8.6,116
Stockholm,27,1998,8.6,117
Stockholm,28,1998,11.9,118
Stockholm,29,1998,12.3,119
Stockholm,30,1998,14.1,120
Stockholm,1,1998,12.9,121
Stockholm,2,1998,10.8,122
Stockholm,3,1998,5.6,123
Stockholm,4,1998,5.8,124
Stockholm,5,1998,5.2,125
Stockholm,6,1998,8.2,126
Stockholm,7,1998,10.3,127
Stockholm,8,1998,13.8,128
Stockholm,9,1998,12.6,129
Stockholm,10,1998,15.9,130
Stockholm,11,1998,10.8,131
Stockholm,12,1998,9.0,132
Stockholm,13,1998,9.3,133
Stockholm,14,1998,11.9,134
Stockholm,15,1998,13.1,135
Stockholm,16,1998,12.0,136
Stockholm,17,1998,14.2,137
Stockholm,18,1998,16.4,138
Stockholm,19,1998,13.7,139
Stockholm,20,1998,8.2,140
Stockholm,21,1998,6.9,141
Stockholm,22,1998,5.6,142
Stockholm,23,1998,7.2,143
Stockholm,24,1998,7.7,144
Stockholm,25,1998,5.7,145
Stockholm,26,1998,7.2,146
Stockholm,27,1998,9.3,147
Stockholm,28,1998,10.8,148
Stockholm,29,1998,11.2,149
Stockholm,30,1998,12.1,150
Stockholm,31,1998,15.8,151
Stockholm,1,1998,10.1,152
Stockholm,2,1998,8.7,153
Stockholm,3,1998,10.4,154
Stockholm,4,1998,13.9,155
Stockholm,5,1998,11.9,156
Stockholm,6,1998,12.3,157
Stockholm,7,1998,12.6,158
Stockholm,8,1998,16.3,159
Stockholm,9,1998,14.8,160
Stockholm,10,1998,16.6,161
Stockholm,11,1998,15.5,162
Stockholm,12,1998,15.8,163
Stockholm,13,1998,15.2,164
Stockholm,14,1998,14.4,165
Stockholm,15,1998,10.4,166
Stockholm,16,1998,12.1,167
Stockholm,17,1998,11.9,168
Stockholm,18,1998,11.9,169
Stockholm,19,1998,12.6,170
Stockholm,20,1998,12.9,171
Stockholm,21,1998,11.9,172
Stockholm,22,1998,10.4,173
Stockholm,23,1998,9.8,174
Stockholm,24,1998,13.5,175
Stockholm,25,1998,12.5,176
Stockholm,26,1998,14.1,177
Stockholm,27,1998,14.4,178
Stockholm,28,1998,15.7,179
Stockholm,29,1998,15.9,180
Stockholm,30,1998,16.1,181
Stockholm,1,1998,15.7,182
Stockholm,2,1998,15.8,183
Stockholm,3,1998,15.0,184
Stockholm,4,1998,15.9,185
Stockholm,5,1998,15.2,186
Stockholm,6,1998,14.5,187
Stockholm,7,1998,15.2,188
Stockholm,8,1998,17.0,189
Stockholm,9,1998,17.5,190
Stockholm,10,1998,17.0,191
Stockholm,11,1998,18.1,192
Stockholm,12,1998,16.2,193
Stockholm,13,1998,18.1,194
Stockholm,14,1998,15.7,195
Stockholm,15,1998,14.3,196
Stockholm,16,1998,13.9,197
Stockholm,17,1998,15.5,198
Stockholm,18,1998,15.2,199
Stockholm,19,1998,14.7,200
Stockholm,20,1998,17.1,201
Stockholm,21,1998,18.9,202
Stockholm,22,1998,17.9,203
Stockholm,23,1998,17.9,204
Stockholm,24,1998,15.6,205
Stockholm,25,1998,15.8,206
Stockholm,26,1998,14.8,207
Stockholm,27,1998,17.2,208
Stockholm,28,1998,17.3,209
Stockholm,29,1998,15.2,210
Stockholm,30,1998,16.2,211
Stockholm,31,1998,15.6,212
Stockholm,1,1998,17.2,213
Stockholm,2,1998,16.2,214
Stockholm,3,1998,16.9,215
Stockholm,4,1998,14.7,216
Stockholm,5,1998,15.1,217
Stockholm,6,1998,16.8,218
Stockholm,7,1998,15.1,219
Stockholm,8,1998,15.7,220
Stockholm,9,1998,15.9,221
Stockholm,10,1998,15.7,222
Stockholm,11,1998,16.9,223
Stockholm,12,1998,16.8,224
Stockholm,13,1998,14.7,225
Stockholm,14,1998,16.8,226
Stockholm,15,1998,15.6,227
Stockholm,16,1998,18.3,228
Stockholm,17,1998,16.1,229
Stockholm,18,1998,17.0,230
Stockholm,19,1998,14.3,231
Stockholm,20,1998,14.4,232
Stockholm,21,1998,14.1,233
Stockholm,22,1998,13.6,234
Stockholm,23,1998,14.4,235
Stockholm,24,1998,14.0,236
Stockholm,25,1998,12.9,237
Stockholm,26,1998,12.4,238
Stockholm,27,1998,9.9,239
Stockholm,28,1998,13.2,240
Stockholm,29,1998,12.9,241
Stockholm,30,1998,12.9,242
Stockholm,31,1998,11.8,243
Stockholm,1,1998,10.1,244
Stockholm,2,1998,11.3,245
Stockholm,3,1998,12.6,246
Stockholm,4,1998,12.6,247
Stockholm,5,1998,13.2,248
Stockholm,6,1998,12.9,249
Stockholm,7,1998,14.6,250
Stockholm,8,1998,16.2,251
Stockholm,9,1998,15.8,252
Stockholm,10,1998,17.3,253
Stockholm,11,1998,15.9,254
Stockholm,12,1998,15.9,255
Stockholm,13,1998,16.6,256
Stockholm,14,1998,16.1,257
Stockholm,15,1998,12.1,258
Stockholm,16,1998,12.9,259
Stockholm,17,1998,12.6,260
Stockholm,18,1998,11.8,261
Stockholm,19,1998,12.1,262
Stockholm,20,1998,11.8,263
Stockholm,21,1998,12.5,264
Stockholm,22,1998,14.4,265
Stockholm,23,1998,11.2,266
Stockholm,24,1998,14.3,267
Stockholm,25,1998,8.5,268
Stockholm,26,1998,9.5,269
Stockholm,27,1998,12.8,270
Stockholm,28,1998,12.4,271
Stockholm,29,1998,10.8,272
Stockholm,30,1998,7.4,273
Stockholm,1,1998,5.5,274
Stockholm,2,1998,6.9,275
Stockholm,3,1998,6.6,276
Stockholm,4,1998,5.6,277
Stockholm,5,1998,7.0,278
Stockholm,6,1998,5.9,279
Stockholm,7,1998,4.6,280
Stockholm,8,1998,4.4,281
Stockholm,9,1998,6.6,282
Stockholm,10,1998,9.6,283
Stockholm,11,1998,9.1,284
Stockholm,12,1998,7.9,285
Stockholm,13,1998,6.2,286
Stockholm,14,1998,8.3,287
Stockholm,15,1998,8.4,288
Stockholm,16,1998,5.9,289
Stockholm,17,1998,6.2,290
Stockholm,18,1998,5.7,291
Stockholm,19,1998,5.7,292
Stockholm,20,1998,4.6,293
Stockholm,21,1998,3.8,294
Stockholm,22,1998,10.3,295
Stockholm,23,1998,12.7,296
Stockholm,24,1998,7.2,297
Stockholm,25,1998,9.3,298
Stockholm,26,1998,8.8,299
Stockholm,27,1998,5.7,300
Stockholm,28,1998,5.1,301
Stockholm,29,1998,5.4,302
Stockholm,30,1998,3.4,303
Stockholm,31,1998,0.8,304
Stockholm,1,1998,2.6,305
Stockholm,2,1998,1.8,306
Stockholm,3,1998,1.2,307
Stockholm,4,1998,1.7,308
Stockholm,5,1998,0.8,309
Stockholm,6,1998,-1.1,310
Stockholm,7,1998,-1.7,311
Stockholm,8,1998,-3.4,312
Stockholm,9,1998,-2.3,313
Stockholm,10,1998,0.8,314
Stockholm,11,1998,1.7,315
Stockholm,12,1998,2.2,316
Stockholm,13,1998,1.3,317
Stockholm,14,1998,-0.2,318
Stockholm,15,1998,-0.6,319
Stockholm,16,1998,-1.5,320
Stockholm,17,1998,-1.8,321
Stockholm,18,1998,-1.6,322
Stockholm,19,1998,-3.7,323
Stockholm,20,1998,-5.9,324
Stockholm,21,1998,-2.4,325
Stockholm,22,1998,0.2,326
Stockholm,23,1998,-4.7,327
Stockholm,24,1998,0.2,328
Stockholm,25,1998,1.2,329
Stockholm,26,1998,1.5,330
Stockholm,27,1998,0.9,331
Stockholm,28,1998,0.8,332
Stockholm,29,1998,1.4,333
Stockholm,30,1998,0.8,334
Stockholm,1,1998,-0.8,335
Stockholm,2,1998,1.7,336
Stockholm,3,1998,0.0,337
Stockholm,4,1998,-1.3,338
Stockholm,5,1998,-0.1,339
Stockholm,6,1998,-2.9,340
Stockholm,7,1998,-3.1,341
Stockholm,8,1998,-2.7,342
Stockholm,9,1998,-2.4,343
Stockholm,10,1998,-1.7,344
Stockholm,11,1998,-1.9,345
Stockholm,12,1998,-2.1,346
Stockholm,13,1998,-1.3,347
Stockholm,14,1998,-1.7,348
Stockholm,15,1998,3.8,349
Stockholm,16,1998,3.2,350
Stockholm,17,1998,4.7,351
Stockholm,18,1998,5.9,352
Stockholm,19,1998,2.2,353
Stockholm,20,1998,-2.5,354
Stockholm,21,1998,-5.3,355
Stockholm,22,1998,-9.6,356
Stockholm,23,1998,-1.8,357
Stockholm,24,1998,0.1,358
Stockholm,25,1998,1.5,359
Stockholm,26,1998,2.1,360
Stockholm,27,1998,3.0,361
Stockholm,28,1998,4.2,362
Stockholm,29,1998,2.5,363
Stockholm,30,1998,1.1,364
Stockholm,31,1998,0.5,365
Stockholm,1,1999,0.2,1
Stockholm,2,1999,1.0,2
Stockholm,3,1999,2.1,3
Stockholm,4,1999,1.7,4
Stockholm,5,1999,2.3,5
Stockholm,6,1999,-0.1,6
Stockholm,7,1999,-0.8,7
Stockholm,8,1999,-4.8,8
Stockholm,9,1999,-4.3,9
Stockholm,10,1999,-4.2,10
Stockholm,11,1999,-6.6,11
Stockholm,12,1999,-5.1,12
Stockholm,13,1999,-6.9,13
Stockholm,14,1999,-6.9,14
Stockholm,15,1999,-2.2,15
Stockholm,16,1999,2.6,16
Stockholm,17,1999,1.7,17
Stockholm,18,1999,2.9,18
Stockholm,19,1999,2.9,19
Stockholm,20,1999,6.4,20
Stockholm,21,1999,6.3,21
Stockholm,22,1999,3.2,22
Stockholm,23,1999,2.8,23
Stockholm,24,1999,2.2,24
Stockholm,25,1999,2.2,25
Stockholm,26,1999,-6.9,26
Stockholm,27,1999,-11.6,27
Stockholm,28,1999,-15.4,28
Stockholm,29,1999,-11.7,29
Stockholm,30,1999,-8.6,30
Stockholm,31,1999,-0.5,31
Stockholm,1,1999,2.9,32
Stockholm,2,1999,3.8,33
Stockholm,3,1999,2.4,34
Stockholm,4,1999,3.3,35
Stockholm,5,1999,-2.9,36
Stockholm,6,1999,-9.0,37
Stockholm,7,1999,-11.2,38
Stockholm,8,1999,-10.2,39
Stockholm,9,1999,-6.9,40
Stockholm,10,1999,-7.8,41
Stockholm,11,1999,-8.2,42
Stockholm,12,1999,-2.4,43
Stockholm,13,1999,1.8,44
Stockholm,14,1999,1.8,45
Stockholm,15,1999,1.7,46
Stockholm,16,1999,1.7,47
Stockholm,17,1999,-3.7,48
Stockholm,18,1999,-1.8,49
Stockholm,19,1999,-2.0,50
Stockholm,20,1999,0.4,51
Stockholm,21,1999,0.3,52
Stockholm,22,1999,0.1,53
Stockholm,23,1999,-0.4,54
Stockholm,24,1999,-2.3,55
Stockholm,25,1999,-4.4,56
Stockholm,26,1999,-3.6,57
Stockholm,27,1999,0.1,58
Stockholm,28,1999,2.3,59
Stockholm,1,1999,3.3,60
Stockholm,2,1999,1.1,61
Stockholm,3,1999,-1.3,62
Stockholm,4,1999,0.2,63
Stockholm,5,1999,0.9,64
Stockholm,6,1999,1.1,65
Stockholm,7,1999,2.7,66
Stockholm,8,1999,0.3,67
Stockholm,9,1999,-2.6,68
Stockholm,10,1999,-3.6,69
Stockholm,11,1999,-4.1,70
Stockholm,12,1999,-3.8,71
Stockholm,13,1999,-3.2,72
Stockholm,14,1999,-0.2,73
Stockholm,15,1999,0.9,74
Stockholm,16,1999,0.7,75
Stockholm,17,1999,0.2,76
Stockholm,18,1999,1.9,77
Stockholm,19,1999,3.2,78
Stockholm,20,1999,1.6,79
Stockholm,21,1999,1.2,80
Stockholm,22,1999,2.6,81
Stockholm,23,1999,1.1,82
Stockholm,24,1999,0.7,83
Stockholm,25,1999,4.6,84
Stockholm,26,1999,3.5,85
Stockholm,27,1999,7.7,86
Stockholm,28,1999,5.4,87
Stockholm,29,1999,5.8,88
Stockholm,30,1999,7.2,89
Stockholm,31,1999,7.1,90
Stockholm,1,1999,8.3,91
Stockholm,2,1999,9.1,92
Stockholm,3,1999,7.4,93
Stockholm,4,1999,4.0,94
Stockholm,5,1999,7.8,95
Stockholm,6,1999,8.2,96
Stockholm,7,1999,8.4,97
Stockholm,8,1999,7.8,98
Stockholm,9,1999,11.0,99
Stockholm,10,1999,10.7,100
Stockholm,11,1999,7.5,101
Stockholm,12,1999,3.6,102
Stockholm,13,1999,5.2,103
Stockholm,14,1999,7.0,104
Stockholm,15,1999,5.2,105
Stockholm,16,1999,6.1,106
Stockholm,17,1999,2.5,107
Stockholm,18,1999,5.3,108
Stockholm,19,1999,4.9,109
Stockholm,20,1999,8.6,110
Stockholm,21,1999,6.5,111
Stockholm,22,1999,7.3,112
Stockholm,23,1999,9.1,113
Stockholm,24,1999,8.1,114
Stockholm,25,1999,9.6,115
Stockholm,26,1999,12.1,116
Stockholm,27,1999,12.3,117
Stockholm,28,1999,12.5,118
Stockholm,29,1999,7.5,119
Stockholm,30,1999,7.3,120
Stockholm,1,1999,6.9,121
Stockholm,2,1999,5.3,122
Stockholm,3,1999,6.2,123
Stockholm,4,1999,7.2,124
Stockholm,5,1999,8.3,125
Stockholm,6,1999,9.4,126
Stockholm,7,1999,10.8,127
Stockholm,8,1999,5.0,128
Stockholm,9,1999,4.4,129
Stockholm,10,1999,2.9,130
Stockholm,11,1999,4.4,131
Stockholm,12,1999,4.1,132
Stockholm,13,1999,7.3,133
Stockholm,14,1999,8.2,134
Stockholm,15,1999,9.5,135
Stockholm,16,1999,11.6,136
Stockholm,17,1999,11.1,137
Stockholm,18,1999,15.8,138
Stockholm,19,1999,17.0,139
Stockholm,20,1999,16.1,140
Stockholm,21,1999,16.9,141
Stockholm,22,1999,14.3,142
Stockholm,23,1999,11.8,143
Stockholm,24,1999,15.2,144
Stockholm,25,1999,15.2,145
Stockholm,26,1999,14.0,146
Stockholm,27,1999,15.3,147
Stockholm,28,1999,18.2,148
Stockholm,29,1999,16.8,149
Stockholm,30,1999,13.6,150
Stockholm,31,1999,13.9,151
Stockholm,1,1999,17.6,152
Stockholm,2,1999,18.2,153
Stockholm,3,1999,17.6,154
Stockholm,4,1999,17.2,155
Stockholm,5,1999,16.2,156
Stockholm,6,1999,14.1,157
Stockholm,7,1999,14.5,158
Stockholm,8,1999,16.6,159
Stockholm,9,1999,14.8,160
